Unnamed: 0,DATE_TIME,PLANT_ID,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,DATE,UNIX_TIME,ANGLE,ANGLE_FULL
29048,30-05-2020 1:45,4135001,1BY6WEcLGh8j5v7,0,0,0,6365374,30-05-2020,1590783300,0.005264767,0.005264767
29070,30-05-2020 2:00,4135001,1BY6WEcLGh8j5v7,0,0,0,6365374,30-05-2020,1590784200,0.008012726,0.008012726
29092,30-05-2020 2:15,4135001,1BY6WEcLGh8j5v7,0,0,0,6365374,30-05-2020,1590785100,0.012082714,0.012082714
29114,30-05-2020 2:30,4135001,1BY6WEcLGh8j5v7,0,0,0,6365374,30-05-2020,1590786000,0.018052262,0.018052262
29136,30-05-2020 2:45,4135001,1BY6WEcLGh8j5v7,0,0,0,6365374,30-05-2020,1590786900,0.026722788,0.026722788
29158,30-05-2020 3:00,4135001,1BY6WEcLGh8j5v7,0,0,0,6365374,30-05-2020,1590787800,0.039193576,0.039193576
29180,30-05-2020 3:15,4135001,1BY6WEcLGh8j5v7,0,0,0,6365374,30-05-2020,1590788700,0.056954888,0.056954888
29202,30-05-2020 3:30,4135001,1BY6WEcLGh8j5v7,0,0,0,6365374,30-05-2020,1590789600,0.082003069,0.082003069
29224,30-05-2020 3:45,4135001,1BY6WEcLGh8j5v7,0,0,0,6365374,30-05-2020,1590790500,0.116980155,0.116980155
29246,30-05-2020 4:00,4135001,1BY6WEcLGh8j5v7,0,0,0,6365374,30-05-2020,1590791400,0.165339747,0.165339747
29268,30-05-2020 4:15,4135001,1BY6WEcLGh8j5v7,0,0,0,6365374,30-05-2020,1590792300,0.231539627,0.231539627
29290,30-05-2020 4:30,4135001,1BY6WEcLGh8j5v7,0,0,0,6365374,30-05-2020,1590793200,0.321259796,0.321259796
29312,30-05-2020 4:45,4135001,1BY6WEcLGh8j5v7,0,0,0,6365374,30-05-2020,1590794100,0.441642049,0.441642049
29334,30-05-2020 5:00,4135001,1BY6WEcLGh8j5v7,0,0,0,6365374,30-05-2020,1590795000,0.601544058,0.601544058
29356,30-05-2020 5:15,4135001,1BY6WEcLGh8j5v7,0,0,0,6365374,30-05-2020,1590795900,0.811797021,0.811797021
29378,30-05-2020 5:30,4135001,1BY6WEcLGh8j5v7,0,0,0,6365374,30-05-2020,1590796800,1.085451574,1.085451574
29400,30-05-2020 5:45,4135001,1BY6WEcLGh8j5v7,0,0,0,6365374,30-05-2020,1590797700,1.437991899,1.437991899
29422,30-05-2020 6:00,4135001,1BY6WEcLGh8j5v7,71.57142857,6.928571429,0.857142857,6365374.857,30-05-2020,1590798600,1.887493279,1.887493279
29444,30-05-2020 6:15,4135001,1BY6WEcLGh8j5v7,298.625,28.8375,5.125,6365379.125,30-05-2020,1590799500,2.454694081,2.454694081
29466,30-05-2020 6:30,4135001,1BY6WEcLGh8j5v7,659.7142857,63.9,16.28571429,6365390.286,30-05-2020,1590800400,3.162949986,3.162949986
29488,30-05-2020 6:45,4135001,1BY6WEcLGh8j5v7,1133.375,110.1875,37.875,6365411.875,30-05-2020,1590801300,4.038036695,4.038036695
29510,30-05-2020 7:00,4135001,1BY6WEcLGh8j5v7,1599,156.3285714,70.85714286,6365444.857,30-05-2020,1590802200,5.107768263,5.107768263
29532,30-05-2020 7:15,4135001,1BY6WEcLGh8j5v7,2049.857143,200.9571429,113,6365487,30-05-2020,1590803100,6.401401934,6.401401934
29554,30-05-2020 7:30,4135001,1BY6WEcLGh8j5v7,1900.125,186.2375,162,6365536,30-05-2020,1590804000,7.948807793,7.948807793
29576,30-05-2020 7:45,4135001,1BY6WEcLGh8j5v7,2209,216.5714286,211.7142857,6365585.714,30-05-2020,1590804900,9.77939261,9.77939261
29598,30-05-2020 8:00,4135001,1BY6WEcLGh8j5v7,2849.25,279.725,271.875,6365645.875,30-05-2020,1590805800,11.92078227,11.92078227
29620,30-05-2020 8:15,4135001,1BY6WEcLGh8j5v7,4076.857143,400.4428571,360,6365734,30-05-2020,1590806700,14.3972855,14.3972855
29642,30-05-2020 8:30,4135001,1BY6WEcLGh8j5v7,3374.875,331.8125,452,6365826,30-05-2020,1590807600,17.22818258,17.22818258
29664,30-05-2020 8:45,4135001,1BY6WEcLGh8j5v7,3208.857143,315.3,533.2857143,6365907.286,30-05-2020,1590808500,20.42590471,20.42590471
29686,30-05-2020 9:00,4135001,1BY6WEcLGh8j5v7,3486.625,342.5375,611.125,6365985.125,30-05-2020,1590809400,23.99419174,23.99419174
29708,30-05-2020 9:15,4135001,1BY6WEcLGh8j5v7,5257.571429,515.5571429,713.8571429,6366087.857,30-05-2020,1590810300,27.92633452,27.92633452
29730,30-05-2020 9:30,4135001,1BY6WEcLGh8j5v7,5810.125,569.325,855.25,6366229.25,30-05-2020,1590811200,32.20362304,32.20362304
29752,30-05-2020 9:45,4135001,1BY6WEcLGh8j5v7,4299.714286,422.1714286,984,6366358,30-05-2020,1590812100,36.79412845,36.79412845
29774,30-05-2020 10:00,4135001,1BY6WEcLGh8j5v7,4275.125,419.7875,1087.625,6366461.625,30-05-2020,1590813000,41.65194568,41.65194568
29796,30-05-2020 10:15,4135001,1BY6WEcLGh8j5v7,4139.142857,406.5714286,1190.714286,6366564.714,30-05-2020,1590813900,46.7170116,46.7170116
29818,30-05-2020 10:30,4135001,1BY6WEcLGh8j5v7,5001.75,490.3625,1306.25,6366680.25,30-05-2020,1590814800,51.91559097,51.91559097
29840,30-05-2020 10:45,4135001,1BY6WEcLGh8j5v7,4970.714286,487.3285714,1428.142857,6366802.143,30-05-2020,1590815700,57.16148958,57.16148958
29862,30-05-2020 11:00,4135001,1BY6WEcLGh8j5v7,6431,629.925,1562.625,6366936.625,30-05-2020,1590816600,62.3580119,62.3580119
29884,30-05-2020 11:15,4135001,1BY6WEcLGh8j5v7,9698.428571,947.6571429,1753.857143,6367127.857,30-05-2020,1590817500,67.40063233,67.40063233
29906,30-05-2020 11:30,4135001,1BY6WEcLGh8j5v7,8093.857143,791.7571429,1968.571429,6367342.571,30-05-2020,1590818400,72.18029767,72.18029767
29928,30-05-2020 11:45,4135001,1BY6WEcLGh8j5v7,8056.875,788.5,2167.75,6367541.75,30-05-2020,1590819300,76.58722854,76.58722854
29950,30-05-2020 12:00,4135001,1BY6WEcLGh8j5v7,12998.42857,1267.728571,2408,6367782,30-05-2020,1590820200,80.51504253,80.51504253
29972,30-05-2020 12:15,4135001,1BY6WEcLGh8j5v7,9380.125,916.6875,2702.5,6368076.5,30-05-2020,1590821100,83.86498754,83.86498754
29994,30-05-2020 12:30,4135001,1BY6WEcLGh8j5v7,12228.71429,1192.742857,2943.857143,6368317.857,30-05-2020,1590822000,86.55005224,86.55005224
30016,30-05-2020 12:45,4135001,1BY6WEcLGh8j5v7,9668,945.15,3229.625,6368603.625,30-05-2020,1590822900,88.49871592,88.49871592
30038,30-05-2020 13:00,4135001,1BY6WEcLGh8j5v7,8013.428571,784.3285714,3431.571429,6368805.571,30-05-2020,1590823800,89.65811249,89.65811249
30060,30-05-2020 13:15,4135001,1BY6WEcLGh8j5v7,10706.375,1045.9,3662.75,6369036.75,30-05-2020,1590824700,89.99641332,90.00358668
30082,30-05-2020 13:30,4135001,1BY6WEcLGh8j5v7,9501.571429,929.2571429,3913.571429,6369287.571,30-05-2020,1590825600,89.50427908,90.49572092
30104,30-05-2020 13:45,4135001,1BY6WEcLGh8j5v7,10905.875,1065.825,4169,6369543,30-05-2020,1590826500,88.19528817,91.80471183
30126,30-05-2020 14:00,4135001,1BY6WEcLGh8j5v7,10322.28571,1008.785714,4428.285714,6369802.286,30-05-2020,1590827400,86.10531418,93.89468582
30148,30-05-2020 14:15,4135001,1BY6WEcLGh8j5v7,10641.125,1040.1125,4687.5,6370061.5,30-05-2020,1590828300,83.2908924,96.7091076
30170,30-05-2020 14:30,4135001,1BY6WEcLGh8j5v7,9844.571429,962.6428571,4936.285714,6370310.286,30-05-2020,1590829200,79.82667908,100.1733209
30192,30-05-2020 14:45,4135001,1BY6WEcLGh8j5v7,9368.75,916.3625,5173.625,6370547.625,30-05-2020,1590830100,75.80216272,104.1978373
30214,30-05-2020 15:00,4135001,1BY6WEcLGh8j5v7,8848.428571,865.7142857,5402.428571,6370776.429,30-05-2020,1590831000,71.31782971,108.6821703
30236,30-05-2020 15:15,4135001,1BY6WEcLGh8j5v7,8246.375,807.075,5611.625,6370985.625,30-05-2020,1590831900,66.48101293,113.5189871
30258,30-05-2020 15:30,4135001,1BY6WEcLGh8j5v7,7590.571429,743.1428571,5805.857143,6371179.857,30-05-2020,1590832800,61.40166171,118.5983383
30280,30-05-2020 15:45,4135001,1BY6WEcLGh8j5v7,6906.375,676.4125,5982.625,6371356.625,30-05-2020,1590833700,56.18826329,123.8117367
30302,30-05-2020 16:00,4135001,1BY6WEcLGh8j5v7,6196.285714,607.0857143,6144.142857,6371518.143,30-05-2020,1590834600,50.94412184,129.0558782
30324,30-05-2020 16:15,4135001,1BY6WEcLGh8j5v7,5265.857143,516.1714286,6275.857143,6371649.857,30-05-2020,1590835500,45.76416465,134.2358354
30346,30-05-2020 16:30,4135001,1BY6WEcLGh8j5v7,4170.5,409.5875,6385.875,6371759.875,30-05-2020,1590836400,40.73239868,139.2676013
30368,30-05-2020 16:45,4135001,1BY6WEcLGh8j5v7,3774,370.8714286,6487.285714,6371861.286,30-05-2020,1590837300,35.9200903,144.0799097
30390,30-05-2020 17:00,4135001,1BY6WEcLGh8j5v7,3089,303.4875,6571.25,6371945.25,30-05-2020,1590838200,31.38468984,148.6153102
30412,30-05-2020 17:15,4135001,1BY6WEcLGh8j5v7,2400.428571,235.3571429,6641,6372015,30-05-2020,1590839100,27.16947521,152.8305248
30434,30-05-2020 17:30,4135001,1BY6WEcLGh8j5v7,1632,159.6,6690.25,6372064.25,30-05-2020,1590840000,23.30384838,156.6961516
30456,30-05-2020 17:45,4135001,1BY6WEcLGh8j5v7,910.4285714,88.4,6721.714286,6372095.714,30-05-2020,1590840900,19.80418751,160.1958125
30478,30-05-2020 18:00,4135001,1BY6WEcLGh8j5v7,606.5,58.7,6739.75,6372113.75,30-05-2020,1590841800,16.67513662,163.3248634
30500,30-05-2020 18:15,4135001,1BY6WEcLGh8j5v7,272.8571429,26.34285714,6750.857143,6372124.857,30-05-2020,1590842700,13.91120528,166.0887947
30522,30-05-2020 18:30,4135001,1BY6WEcLGh8j5v7,26,2.5125,6753.875,6372127.875,30-05-2020,1590843600,11.49855072,168.5014493
30544,30-05-2020 18:45,4135001,1BY6WEcLGh8j5v7,0,0,6754,6372128,30-05-2020,1590844500,9.416823674,170.5831763
30566,30-05-2020 19:00,4135001,1BY6WEcLGh8j5v7,0,0,6754,6372128,30-05-2020,1590845400,7.640974658,172.3590253
30588,30-05-2020 19:15,4135001,1BY6WEcLGh8j5v7,0,0,6754,6372128,30-05-2020,1590846300,6.142937087,173.8570629
30610,30-05-2020 19:30,4135001,1BY6WEcLGh8j5v7,0,0,6754,6372128,30-05-2020,1590847200,4.893125595,175.1068744
30632,30-05-2020 19:45,4135001,1BY6WEcLGh8j5v7,0,0,6754,6372128,30-05-2020,1590848100,3.861709907,176.1382901
30654,30-05-2020 20:00,4135001,1BY6WEcLGh8j5v7,0,0,6754,6372128,30-05-2020,1590849000,3.019645195,176.9803548
30676,30-05-2020 20:15,4135001,1BY6WEcLGh8j5v7,0,0,6754,6372128,30-05-2020,1590849900,2.33945758,177.6605424
30698,30-05-2020 20:30,4135001,1BY6WEcLGh8j5v7,0,0,6754,6372128,30-05-2020,1590850800,1.795797738,178.2042023
30720,30-05-2020 20:45,4135001,1BY6WEcLGh8j5v7,0,0,6754,6372128,30-05-2020,1590851700,1.365785988,178.634214
30742,30-05-2020 21:00,4135001,1BY6WEcLGh8j5v7,0,0,6754,6372128,30-05-2020,1590852600,1.029178899,178.9708211
30764,30-05-2020 21:15,4135001,1BY6WEcLGh8j5v7,0,0,6754,6372128,30-05-2020,1590853500,0.768390666,179.2316093
30786,30-05-2020 21:30,4135001,1BY6WEcLGh8j5v7,0,0,6754,6372128,30-05-2020,1590854400,0.568402888,179.4315971
30808,30-05-2020 21:45,4135001,1BY6WEcLGh8j5v7,0,0,6754,6372128,30-05-2020,1590855300,0.41659443,179.5834056
30830,30-05-2020 22:00,4135001,1BY6WEcLGh8j5v7,0,0,6754,6372128,30-05-2020,1590856200,0.302519677,179.6974803
30852,30-05-2020 22:15,4135001,1BY6WEcLGh8j5v7,0,0,6754,6372128,30-05-2020,1590857100,0.217659078,179.7823409
30874,30-05-2020 22:30,4135001,1BY6WEcLGh8j5v7,0,0,6754,6372128,30-05-2020,1590858000,0.155161129,179.8448389
30896,30-05-2020 22:45,4135001,1BY6WEcLGh8j5v7,0,0,6754,6372128,30-05-2020,1590858900,0.109590287,179.8904097
30918,30-05-2020 23:00,4135001,1BY6WEcLGh8j5v7,0,0,6754,6372128,30-05-2020,1590859800,0.076690962,179.923309
30940,30-05-2020 23:15,4135001,1BY6WEcLGh8j5v7,0,0,6754,6372128,30-05-2020,1590860700,0.053173995,179.946826
30962,30-05-2020 23:30,4135001,1BY6WEcLGh8j5v7,0,0,6754,6372128,30-05-2020,1590861600,0.036528966,179.963471
30984,30-05-2020 23:45,4135001,1BY6WEcLGh8j5v7,0,0,6754,6372128,30-05-2020,1590862500,0.024863283,179.9751367
31006,31-05-2020 0:00,4135001,1BY6WEcLGh8j5v7,0,0,0,6372128,31-05-2020,1590863400,0.000874107,0.000874107
31028,31-05-2020 0:15,4135001,1BY6WEcLGh8j5v7,0,0,0,6372128,31-05-2020,1590864300,0.001423854,0.001423854
31050,31-05-2020 0:30,4135001,1BY6WEcLGh8j5v7,0,0,0,6372128,31-05-2020,1590865200,0.00229504,0.00229504
31072,31-05-2020 0:45,4135001,1BY6WEcLGh8j5v7,0,0,0,6372128,31-05-2020,1590866100,0.003660489,0.003660489
31094,31-05-2020 1:00,4135001,1BY6WEcLGh8j5v7,0,0,0,6372128,31-05-2020,1590867000,0.005777124,0.005777124
31116,31-05-2020 1:15,4135001,1BY6WEcLGh8j5v7,0,0,0,6372128,31-05-2020,1590867900,0.009022113,0.009022113
31138,31-05-2020 1:30,4135001,1BY6WEcLGh8j5v7,0,0,0,6372128,31-05-2020,1590868800,0.013942118,0.013942118
31160,31-05-2020 1:45,4135001,1BY6WEcLGh8j5v7,0,0,0,6372128,31-05-2020,1590869700,0.021319309,0.021319309
31182,31-05-2020 2:00,4135001,1BY6WEcLGh8j5v7,0,0,0,6372128,31-05-2020,1590870600,0.032258296,0.032258296
31204,31-05-2020 2:15,4135001,1BY6WEcLGh8j5v7,0,0,0,6372128,31-05-2020,1590871500,0.048298499,0.048298499
31226,31-05-2020 2:30,4135001,1BY6WEcLGh8j5v7,0,0,0,6372128,31-05-2020,1590872400,0.071556609,0.071556609
31248,31-05-2020 2:45,4135001,1BY6WEcLGh8j5v7,0,0,0,6372128,31-05-2020,1590873300,0.104903454,0.104903454
31270,31-05-2020 3:00,4135001,1BY6WEcLGh8j5v7,0,0,0,6372128,31-05-2020,1590874200,0.152178652,0.152178652
31292,31-05-2020 3:15,4135001,1BY6WEcLGh8j5v7,0,0,0,6372128,31-05-2020,1590875100,0.21844474,0.21844474
31314,31-05-2020 3:30,4135001,1BY6WEcLGh8j5v7,0,0,0,6372128,31-05-2020,1590876000,0.310279699,0.310279699
31336,31-05-2020 3:45,4135001,1BY6WEcLGh8j5v7,0,0,0,6372128,31-05-2020,1590876900,0.436102969,0.436102969
31358,31-05-2020 4:00,4135001,1BY6WEcLGh8j5v7,0,0,0,6372128,31-05-2020,1590877800,0.606524905,0.606524905
31380,31-05-2020 4:15,4135001,1BY6WEcLGh8j5v7,0,0,0,6372128,31-05-2020,1590878700,0.834703328,0.834703328
31402,31-05-2020 4:30,4135001,1BY6WEcLGh8j5v7,0,0,0,6372128,31-05-2020,1590879600,1.136683521,1.136683521
31424,31-05-2020 4:45,4135001,1BY6WEcLGh8j5v7,0,0,0,6372128,31-05-2020,1590880500,1.531690064,1.531690064
31446,31-05-2020 5:00,4135001,1BY6WEcLGh8j5v7,0,0,0,6372128,31-05-2020,1590881400,2.042331041,2.042331041
31468,31-05-2020 5:15,4135001,1BY6WEcLGh8j5v7,0,0,0,6372128,31-05-2020,1590882300,2.694668178,2.694668178
31490,31-05-2020 5:30,4135001,1BY6WEcLGh8j5v7,0,0,0,6372128,31-05-2020,1590883200,3.51810147,3.51810147
31512,31-05-2020 5:45,4135001,1BY6WEcLGh8j5v7,0,0,0,6372128,31-05-2020,1590884100,4.545015212,4.545015212
31534,31-05-2020 6:00,4135001,1BY6WEcLGh8j5v7,85.28571429,8.214285714,0.428571429,6372128.429,31-05-2020,1590885000,5.810135129,5.810135129
31556,31-05-2020 6:15,4135001,1BY6WEcLGh8j5v7,418,40.425,6.25,6372134.25,31-05-2020,1590885900,7.349554881,7.349554881
31578,31-05-2020 6:30,4135001,1BY6WEcLGh8j5v7,752.7142857,72.98571429,20.85714286,6372148.857,31-05-2020,1590886800,9.199405311,9.199405311
31600,31-05-2020 6:45,4135001,1BY6WEcLGh8j5v7,955.875,92.825,41.75,6372169.75,31-05-2020,1590887700,11.3941618,11.3941618
31622,31-05-2020 7:00,4135001,1BY6WEcLGh8j5v7,1104.857143,107.4,66.71428571,6372194.714,31-05-2020,1590888600,13.96461358,13.96461358
31644,31-05-2020 7:15,4135001,1BY6WEcLGh8j5v7,1268.25,123.475,95,6372223,31-05-2020,1590889500,16.93555274,16.93555274
31666,31-05-2020 7:30,4135001,1BY6WEcLGh8j5v7,1902,186.4,133.4285714,6372261.429,31-05-2020,1590890400,20.3232772,20.3232772
31688,31-05-2020 7:45,4135001,1BY6WEcLGh8j5v7,2173.75,213.0875,183.5,6372311.5,31-05-2020,1590891300,24.13303918,24.13303918
31710,31-05-2020 8:00,4135001,1BY6WEcLGh8j5v7,2546.714286,249.8285714,239,6372367,31-05-2020,1590892200,28.35660329,28.35660329
31732,31-05-2020 8:15,4135001,1BY6WEcLGh8j5v7,3402.375,334.2125,312.375,6372440.375,31-05-2020,1590893100,32.9701034,32.9701034
31754,31-05-2020 8:30,4135001,1BY6WEcLGh8j5v7,4108.571429,403.6571429,407.7142857,6372535.714,31-05-2020,1590894000,37.93240012,37.93240012
31776,31-05-2020 8:45,4135001,1BY6WEcLGh8j5v7,6200.375,607.375,530.625,6372658.625,31-05-2020,1590894900,43.18413739,43.18413739
31798,31-05-2020 9:00,4135001,1BY6WEcLGh8j5v7,5717.571429,560.3285714,686.8571429,6372814.857,31-05-2020,1590895800,48.64767478,48.64767478
31820,31-05-2020 9:15,4135001,1BY6WEcLGh8j5v7,4800,470.9625,815.25,6372943.25,31-05-2020,1590896700,54.22803122,54.22803122
31842,31-05-2020 9:30,4135001,1BY6WEcLGh8j5v7,7670.571429,750.7142857,962.4285714,6373090.429,31-05-2020,1590897600,59.81491638,59.81491638
31864,31-05-2020 9:45,4135001,1BY6WEcLGh8j5v7,6972.714286,682.5285714,1116.428571,6373244.429,31-05-2020,1590898500,65.28585177,65.28585177
31886,31-05-2020 10:00,4135001,1BY6WEcLGh8j5v7,7424.875,726.4375,1310.125,6373438.125,31-05-2020,1590899400,70.51029985,70.51029985
31908,31-05-2020 10:15,4135001,1BY6WEcLGh8j5v7,12185.85714,1188.485714,1542.285714,6373670.286,31-05-2020,1590900300,75.35463328,75.35463328
31930,31-05-2020 10:30,4135001,1BY6WEcLGh8j5v7,11895.125,1160.1,1834.875,6373962.875,31-05-2020,1590901200,79.68769629,79.68769629
31952,31-05-2020 10:45,4135001,1BY6WEcLGh8j5v7,8514.714286,832.5142857,2098.571429,6374226.571,31-05-2020,1590902100,83.38664397,83.38664397
31974,31-05-2020 11:00,4135001,1BY6WEcLGh8j5v7,8823,862.125,2288.5,6374416.5,31-05-2020,1590903000,86.34270113,86.34270113
31996,31-05-2020 11:15,4135001,1BY6WEcLGh8j5v7,12313.28571,1200.557143,2567.285714,6374695.286,31-05-2020,1590903900,88.46646601,88.46646601
32018,31-05-2020 11:30,4135001,1BY6WEcLGh8j5v7,12462.625,1215.1,2872.125,6375000.125,31-05-2020,1590904800,89.69239869,89.69239869
32040,31-05-2020 11:45,4135001,1BY6WEcLGh8j5v7,9282.428571,907.1,3158.142857,6375286.143,31-05-2020,1590905700,89.98218006,90.01781994
32062,31-05-2020 12:00,4135001,1BY6WEcLGh8j5v7,9356.625,914.5,3397.125,6375525.125,31-05-2020,1590906600,89.32670105,90.67329895
32084,31-05-2020 12:15,4135001,1BY6WEcLGh8j5v7,7881.714286,770.5571429,3610.571429,6375738.571,31-05-2020,1590907500,87.74653824,92.25346176
32106,31-05-2020 12:30,4135001,1BY6WEcLGh8j5v7,6080.625,595.7375,3781.75,6375909.75,31-05-2020,1590908400,85.29088102,94.70911898
32128,31-05-2020 12:45,4135001,1BY6WEcLGh8j5v7,11958.28571,1166.357143,4015.142857,6376143.143,31-05-2020,1590909300,82.03498847,97.96501153
32150,31-05-2020 13:00,4135001,1BY6WEcLGh8j5v7,6449.125,631.2375,4263.25,6376391.25,31-05-2020,1590910200,78.07635939,101.9236406
32172,31-05-2020 13:15,4135001,1BY6WEcLGh8j5v7,4313.142857,423.6571429,4380.714286,6376508.714,31-05-2020,1590911100,73.5298872,106.4701128
32194,31-05-2020 13:30,4135001,1BY6WEcLGh8j5v7,5560.25,543.7625,4526.25,6376654.25,31-05-2020,1590912000,68.52233554,111.4776645
32216,31-05-2020 13:45,4135001,1BY6WEcLGh8j5v7,3661.142857,358.7142857,4605.857143,6376733.857,31-05-2020,1590912900,63.18650393,116.8134961
32238,31-05-2020 14:00,4135001,1BY6WEcLGh8j5v7,10753.875,1049.8625,4802.5,6376930.5,31-05-2020,1590913800,57.65545564,122.3445444
32260,31-05-2020 14:15,4135001,1BY6WEcLGh8j5v7,6354.285714,621.0285714,5036.857143,6377164.857,31-05-2020,1590914700,52.05715177,127.9428482
32282,31-05-2020 14:30,4135001,1BY6WEcLGh8j5v7,1868.142857,182.8571429,5109,6377237,31-05-2020,1590915600,46.50978252,133.4902175
32304,31-05-2020 14:45,4135001,1BY6WEcLGh8j5v7,2599.375,254.9125,5166.125,6377294.125,31-05-2020,1590916500,41.11801372,138.8819863
32326,31-05-2020 15:00,4135001,1BY6WEcLGh8j5v7,2004.142857,196.4714286,5223.142857,6377351.143,31-05-2020,1590917400,35.97028325,144.0297168
32348,31-05-2020 15:15,4135001,1BY6WEcLGh8j5v7,1829,178.8375,5266,6377394,31-05-2020,1590918300,31.137196,148.862804
32370,31-05-2020 15:30,4135001,1BY6WEcLGh8j5v7,3216,316.0142857,5332.571429,6377460.571,31-05-2020,1590919200,26.67098501,153.329015
32392,31-05-2020 15:45,4135001,1BY6WEcLGh8j5v7,2831.5,277.75,5404,6377532,31-05-2020,1590920100,22.60593749,157.3940625
32414,31-05-2020 16:00,4135001,1BY6WEcLGh8j5v7,2767,271.4,5475,6377603,31-05-2020,1590921000,18.95963192,161.0403681
32436,31-05-2020 16:15,4135001,1BY6WEcLGh8j5v7,1984.75,194.55,5533,6377661,31-05-2020,1590921900,15.73479877,164.2652012
32458,31-05-2020 16:30,4135001,1BY6WEcLGh8j5v7,1680.571429,164.7,5577.285714,6377705.286,31-05-2020,1590922800,12.92160309,167.0783969
32480,31-05-2020 16:45,4135001,1BY6WEcLGh8j5v7,1704.875,167.0875,5618.375,6377746.375,31-05-2020,1590923700,10.50015022,169.4998498
32502,31-05-2020 17:00,4135001,1BY6WEcLGh8j5v7,1856.142857,181.9428571,5662,6377790,31-05-2020,1590924600,8.443034045,171.556966
32524,31-05-2020 17:15,4135001,1BY6WEcLGh8j5v7,1671.875,163.8625,5705.75,6377833.75,31-05-2020,1590925500,6.717775415,173.2822246
32546,31-05-2020 17:30,4135001,1BY6WEcLGh8j5v7,1305.714286,127.1857143,5743.857143,6377871.857,31-05-2020,1590926400,5.289033686,174.7109663
32568,31-05-2020 17:45,4135001,1BY6WEcLGh8j5v7,979.875,95.2,5771.5,6377899.5,31-05-2020,1590927300,4.120511187,175.8794888
32590,31-05-2020 18:00,4135001,1BY6WEcLGh8j5v7,611.2857143,59.18571429,5791,6377919,31-05-2020,1590928200,3.17650669,176.8234933
32612,31-05-2020 18:15,4135001,1BY6WEcLGh8j5v7,235.375,22.75,5801.125,6377929.125,31-05-2020,1590929100,2.423105722,177.5768943
32634,31-05-2020 18:30,4135001,1BY6WEcLGh8j5v7,13,1.257142857,5803,6377931,31-05-2020,1590930000,1.829021726,178.1709783
32656,31-05-2020 18:45,4135001,1BY6WEcLGh8j5v7,0,0,5803,6377931,31-05-2020,1590930900,1.366121347,178.6338787
32678,31-05-2020 19:00,4135001,1BY6WEcLGh8j5v7,0,0,5803,6377931,31-05-2020,1590931800,1.00967965,178.9903204
32700,31-05-2020 19:15,4135001,1BY6WEcLGh8j5v7,0,0,5803,6377931,31-05-2020,1590932700,0.738417262,179.2615827
32721,31-05-2020 19:30,4135001,1BY6WEcLGh8j5v7,0,0,5803,6377931,31-05-2020,1590933600,0.542410031,179.45759
32742,31-05-2020 19:45,4135001,1BY6WEcLGh8j5v7,0,0,5803,6377931,31-05-2020,1590934500,0.394624505,179.6053755
32763,31-05-2020 20:00,4135001,1BY6WEcLGh8j5v7,0,0,5803,6377931,31-05-2020,1590935400,0.284361537,179.7156385
32784,31-05-2020 20:15,4135001,1BY6WEcLGh8j5v7,0,0,5803,6377931,31-05-2020,1590936300,0.202949564,179.7970504
32805,31-05-2020 20:30,4135001,1BY6WEcLGh8j5v7,0,0,5803,6377931,31-05-2020,1590937200,0.143461661,179.8565383
32826,31-05-2020 20:45,4135001,1BY6WEcLGh8j5v7,0,0,5803,6377931,31-05-2020,1590938100,0.1004417,179.8995583
32848,31-05-2020 21:00,4135001,1BY6WEcLGh8j5v7,0,0,5803,6377931,31-05-2020,1590939000,0.068430183,179.9315698
32870,31-05-2020 21:15,4135001,1BY6WEcLGh8j5v7,0,0,5803,6377931,31-05-2020,1590939900,0.046132316,179.9538677
32892,31-05-2020 21:30,4135001,1BY6WEcLGh8j5v7,0,0,5803,6377931,31-05-2020,1590940800,0.030774197,179.9692258
32914,31-05-2020 21:45,4135001,1BY6WEcLGh8j5v7,0,0,5803,6377931,31-05-2020,1590941700,0.020313844,179.9796862
32936,31-05-2020 22:00,4135001,1BY6WEcLGh8j5v7,0,0,5803,6377931,31-05-2020,1590942600,0.013268487,179.9867315
32958,31-05-2020 22:15,4135001,1BY6WEcLGh8j5v7,0,0,5803,6377931,31-05-2020,1590943500,0.0085758,179.9914242
32980,31-05-2020 22:30,4135001,1BY6WEcLGh8j5v7,0,0,5803,6377931,31-05-2020,1590944400,0.005484686,179.9945153
33002,31-05-2020 22:45,4135001,1BY6WEcLGh8j5v7,0,0,5803,6377931,31-05-2020,1590945300,0.003470985,179.996529
33024,31-05-2020 23:00,4135001,1BY6WEcLGh8j5v7,0,0,5803,6377931,31-05-2020,1590946200,0.00217359,179.9978264
33046,31-05-2020 23:15,4135001,1BY6WEcLGh8j5v7,0,0,5803,6377931,31-05-2020,1590947100,0.001346873,179.9986531
33068,31-05-2020 23:30,4135001,1BY6WEcLGh8j5v7,0,0,5803,6377931,31-05-2020,1590948000,0.000825847,179.9991742
33090,31-05-2020 23:45,4135001,1BY6WEcLGh8j5v7,0,0,5803,6377931,31-05-2020,1590948900,0.000501067,179.9994989
33112,01-06-2020 0:00,4135001,1BY6WEcLGh8j5v7,0,0,829,6377931,01-06-2020,1590949800,0.005231378,0.005231378
33134,01-06-2020 0:15,4135001,1BY6WEcLGh8j5v7,0,0,0,6377931,01-06-2020,1590950700,0.008046769,0.008046769
